,slope,intercept,r-value
SVVC,-0.00965305735048965,18.611944608972415,-0.6307659200980344
SWHC,0.014414145910862056,7.744128811165569,0.79853505791763
SWIR,0.014128770451215874,15.402214100229642,0.3903971177177726
SWKS,0.0978148641260604,12.338811003066162,0.875980103328765
SYBT,0.021289977650336273,20.885935356165465,0.9595873384832582
SYKE,0.017526360994501843,14.437788261085903,0.9566337040809367
SYMC,-5.481493099629867e-05,17.66587543215363,-0.009268512491860018
SYMX,-8.631428124495876e-06,1.0801452594326033,-0.006709459990847122
SYNA,0.06347960101417714,37.88381548486646,0.8461165032204356
SYNC,-0.0027937646913293503,3.567683629036309,-0.7983554222463269
SYNL,-0.006576792498533849,15.976006693396663,-0.5792834339059365
SYNT,0.018239734945451273,34.405602868956024,0.7855431697310634
SYPR,-0.003433970714087261,4.118900222684889,-0.7340797630782505
SYRX,-0.002517292552924325,3.6300641318448736,-0.28387867287268004
SYUT,-0.00011359299133898813,5.855483677351658,-0.024349506854574973
SZMK,-0.012264773996412376,13.976444573150939,-0.8740325666619267
SZYM,-0.012819146410977882,12.289971293041466,-0.8185083173819111
TACO,0.005002032495230978,8.32811610327973,0.3981171462514437
TACT,-0.0016555976798281395,8.72270771388957,-0.21063213898110436
TAIT,-9.624168080660925e-05,1.0558539182187465,-0.43004245286140436
TAPR,-0.04059481141534541,59.75100987402678,-0.7858517749257673
TASR,0.019172276694566635,9.548162994496954,0.6819123380340519
TAST,0.009657268786687741,4.14098929248477,0.9139719187765895
TATT,0.0001316562187650474,6.966174086586187,0.05345312058506954
TAX,0.008596013736010493,20.019580628438693,0.3314211163262006
TAXI,-0.005544259924698073,12.18140062576466,-0.7833546107130144
TAYD,0.009054365391361697,6.654684257177855,0.8910011014390186
TBBK,-0.01319392669574802,17.32476581522791,-0.7689542062802395
TBIO,-0.007214105924686779,6.47185960677908,-0.9245339807551461
TBNK,0.007252743661748695,19.02813254985329,0.6994638441561384
TBPH,-0.02463259577070241,33.57641230721684,-0.6320465032683477
TBRA,-0.08894899631776454,72.63617893657431,-0.7327551551619936
TCBI,0.0017746422215406867,50.09658849456615,0.0577205713199553
TCBIL,0.005189597876954168,21.02285364953877,0.7937047102550262
TCBIP,0.007307337320244116,18.712489749394216,0.895377919731766
TCBIW,0.0007064433849490628,35.8393847993594,0.02361075099289338
TCBK,0.00906015831223439,18.87193327012679,0.7359819634902273
TCCO,-0.0052956787067754765,7.211774730273342,-0.7822916078319684
TCFC,0.004955806235475337,17.486481368376644,0.719326884137298
TCPC,0.0029304444762335794,12.337594484322603,0.6652569807261625
TCRD,-0.0015654160093079154,11.662065731491573,-0.48172721202589225
TCX,0.023802318609241088,5.724853813305117,0.9223458712761524
TDIV,0.008129444197551653,20.462206005360986,0.7866939585186155
TEAR,-0.011909454507724838,10.191935208748799,-0.8200808926220371
TECD,0.026623824010384167,47.295856096228775,0.8305680925062483
TECH,0.0357204163764359,70.34626682871524,0.7853648744370822
TEDU,-0.002327891125144036,12.255789058130816,-0.21385865077952254
TENX,-0.004199492002683423,5.979533618373152,-0.45541255409098835
TERP,-0.05144046966227745,56.25397969853121,-0.7016212920846405
TESO,-0.009763379187936311,17.71803947898031,-0.5399385718251948
TESS,-0.009866427473518555,29.614966457501502,-0.4202607086246997
TFM,-0.030145959086177326,49.57954571062142,-0.8180989607924063
TFSCU,0.00036884302713160755,9.91002275841429,0.3815030136885382
TFSL,0.009973234722295995,9.321000901660042,0.9631314114810442
TGA,-0.00795178798660334,8.382125456875565,-0.9107630180728141
TGEN,-0.008272027238489448,9.959228722344815,-0.7382181385598644
TGLS,0.004238738499577828,9.251530109352018,0.6958739001916371
TGTX,0.012562762583951762,4.0162342928012436,0.7134517524650942
THFF,0.006978167860178394,28.582184153655987,0.7850675403582278
THLD,-0.0038764747502472966,5.553864716672302,-0.7002358982346606
THRM,0.04438050618167533,16.344618038860112,0.854427345014008
THST,-0.006826288323301757,6.944588985624039,-0.9048602201003438
TICC,-0.0019501998973238527,7.183154631993711,-0.6690966590120135
TIL,-0.010672191736259178,11.991883472798241,-0.9323562432245641
TILE,0.003206010652218605,17.39760987375003,0.3037139315299889
TINY,-0.0017218656803646246,3.663597088178091,-0.8228232146883582
TIPT,-0.0012498470837469515,7.562998761489603,-0.36393150745543124
