,slope,intercept,r-value
CYOU,-0.014305315569595588,32.541160079275485,-0.7179083352745799
CYRN,-0.0018925983807632323,3.338897195744259,-0.7170121786873381
CYRX,-0.0024940046274203246,5.855539733787929,-0.36218274351175034
CYTK,-0.0003382660490397536,7.3030224442391765,-0.037432280054609586
CYTR,7.186386266616938e-07,3.15172071557404,0.00015879226186494023
CYTX,-0.0037760512306025244,3.139559695879065,-0.9003511957816143
CZFC,0.006914630585408898,8.167387645426686,0.9594667572041696
CZNC,0.0041686981672634325,16.4880114704771,0.9024431620288722
CZR,-0.013881377861118514,19.405344844767868,-0.6411981026249045
CZWI,0.0035138019523942355,6.633987321189264,0.9294566945249861
DAIO,0.0010699131481427498,2.2355629326284565,0.465865486146296
DAKT,-0.0021559130854952027,11.508182061029418,-0.3184137651028748
DATE,0.002754157112697556,4.48435223719548,0.6759483973082037
DAVE,-0.001972439640363375,19.669981984714425,-0.06061070137588681
DCIX,-0.004903626939724869,4.85554848394367,-0.9533009577483583
DCOM,0.004504219467285336,13.326110604070847,0.7900783337072967
DCTH,-0.020903933398731134,13.85304453312575,-0.7295585534722467
DDAY,-0.09283967583850855,61.81058812076668,-0.8853689342804989
DENN,0.007943887630491493,4.829872105829432,0.8635284798435774
DEPO,0.02197106068502625,4.984619226776578,0.7961041821511865
DEST,-0.023788382071186068,27.39722926667634,-0.8647449231439547
DFBG,-0.06027465961923432,50.22894354333198,-0.9188968494369841
DFRG,-0.005282252761679958,21.950665576568856,-0.33941502854255334
DFVL,0.013847878999514176,55.61787786134608,0.8379411114019917
DFVS,-0.016539399004557767,42.905720784102456,-0.8692002128627838
DGAS,0.002844668623048901,18.34481467769112,0.5639994340721173
DGICA,0.0016897101804642357,13.30624914816709,0.5074714633295406
DGICB,-0.003424756018091044,21.769131105093738,-0.28798547558509874
DGII,0.00046004100236656594,9.544047967025893,0.09300825886124157
DGLD,0.024839615146377,58.60277269091729,0.5046275218220297
DGLY,0.002635969234611254,7.678552146512446,0.15049951783701007
DGRE,-0.007236119880185944,26.84953524067099,-0.6430711602821625
DGRS,0.0022470892855487425,26.007024553888453,0.31497267294890136
DGRW,0.009585580265995673,23.711346393839776,0.8481986885968201
DHIL,0.15817944812498794,63.988818411920946,0.942603669869012
DHRM,-0.0013155952810109458,3.8845963322464128,-0.1678389298931361
DIOD,-0.0005968976340996959,24.185117513858447,-0.04645792687845651
DISCA,-0.018507296141883022,43.929424633171855,-0.7990652146689998
DISCB,-0.01812268815065958,44.184625709815904,-0.7478166608019474
DISCK,-0.013293675517410486,39.121496660174984,-0.6799232266711791
DISH,0.027303663357495074,44.957536569273174,0.5776517267807598
DJCO,0.12541479489423174,117.1746162184505,0.8610851516549103
DLBL,0.01719034881857766,62.790648945555496,0.7921446453010756
DLBS,-0.020418735917804288,35.31178434994875,-0.8405247148240241
DLHC,0.0029482108385319905,0.7540924854450852,0.8926138662915045
DLTR,0.04460290811193048,43.06474624877816,0.8818823382541503
DMLP,-0.009068004634681114,24.231022994148926,-0.43628118001759675
DMRC,0.01568741826615192,20.37426037849231,0.6431911192369691
DNBF,0.016099311347958462,15.021327153151468,0.9686310818873721
DNKN,0.010297647927612947,39.36332491397896,0.5347691287066414
DORM,0.007034808494235273,44.72365051497649,0.31555577084819914
DOX,0.03257609123071019,32.11355301146605,0.9688981298778557
DPRX,0.0014457008701047928,10.378163394440985,0.10543891876440324
DRAD,0.003955440791706108,1.8127634392756535,0.9179453208454098
DRAM,-0.002495531432528236,3.351908241869859,-0.7076871992085875
DRIO,-0.02257732166625988,15.025375832370592,-0.8909686408972686
DRNA,-0.03231909919436207,34.28639058442398,-0.6708387075343669
DRRX,0.0009170931002491146,1.1352597082938636,0.4549808368311011
DRWI,-0.07870686986220407,64.55287787487605,-0.900659036579579
DRYS,-0.08392717625203804,78.2465957132263,-0.712780064468064
DSCI,-0.012329757384201178,14.611144791347032,-0.934592245465515
DSCO,-0.037514523534895566,36.247016207936326,-0.8741281923540765
DSGX,0.01067044814278414,9.60906869293435,0.9500157916314094
DSKX,-0.0003839472003022333,2.170957891905492,-0.11604838218760517
DSLV,0.025612183720919376,41.63136886429518,0.4762229420364236
DSPG,0.003409302260324991,7.569006285716484,0.6189923449514247
DSWL,-0.0007200254137526583,2.0741503605163003,-0.8375218098894167
DTLK,-0.005432694332641997,12.762916954657548,-0.5647411014414504
DTRM,-0.007135366332866709,8.938253242560705,-0.8847803945029065
DTSI,0.012111740450339881,18.806011865177993,0.5744740311835479
DTUL,0.010682633460699297,55.89160737217621,0.8945735586069256
DTUS,-0.014317232902739646,42.13599460490443,-0.9519074597536292
DTYL,0.013588526242774204,66.3444568080181,0.7640996608318155
DTYS,-0.017491388289398998,31.98057517077937,-0.8470642765786832
DVAX,0.005727577319118626,16.97977990174011,0.25768165496706363
DVCR,0.009057701233308329,3.9686727977670055,0.7173444042873048
DWA,-0.0008818416166594847,24.77426848199076,-0.04972400516684678
DWCH,-0.024224035391905006,24.22134220841498,-0.6488735743302942
DWSN,-0.0347644752629493,28.581440171310213,-0.9633693822536016
DXCM,0.08735857572206024,11.151831347689857,0.9262613072245294
DXGE,0.004681959597439265,23.26364991542844,0.42033157573839364
DXJS,0.01501897899869695,21.825836449789374,0.8466338165532332
DXKW,-0.006329452534314853,24.906262919566263,-0.7835868488607611
DXLG,-0.000811575522502914,5.684960165741098,-0.29841309081500983
DXPE,-0.07490557069266723,91.72774210961708,-0.714409395590826
DXPS,-0.0007543042355242169,24.632869345484057,-0.14041058410735552
DXYN,-0.0022787128643976832,10.004441777297702,-0.18337035888139797
DYNT,-9.603195275155903e-05,3.332075870823918,-0.04267267917763655
DYSL,0.0012013371996434888,0.8163727666138,0.7998501646360943
EA,0.07376672250044988,10.500396086769577,0.9543475042244668
EAC,-0.024394602446299735,21.91282645299714,-0.8515361438083766
EBAY,0.005189418142379046,21.450568130861747,0.6365280350957214
EBIO,-0.027919191898949137,23.84331103546966,-0.9135029047791277
EBIX,0.02948278537326102,8.154588210814502,0.8235058507918135
EBMT,0.0022264058061404516,9.625902219762587,0.8462009797264105
EBSB,0.009027853003392957,6.893037639551791,0.9796310278416974
EBTC,0.009086406309826236,15.842970937274512,0.8796770209936547
ECHO,0.010254531129360143,18.436709043975373,0.5841120058911861
ECOL,0.023189754466632677,27.999867152213135,0.6902682858290667
ECPG,-0.006366629133273049,41.91902424494467,-0.21037358466438358
ECTE,-0.006332851188067748,5.499558886087293,-0.7061316781271356
ECYT,-0.013761460536297157,14.575281484544801,-0.7481213053790814
EDAP,0.0011988550332389957,2.770746704811723,0.3151361954066368
EDGW,0.004024107710222884,4.811991999115479,0.7975704786782606
EDUC,0.00998674094297069,0.664115463035972,0.7705062381979942
EEFT,0.05931897729867478,25.088510898674024,0.9615242607902875
EEI,-0.0007631573011135058,10.197983181792388,-0.20283907817014774
EEMA,0.000821220906425111,53.955763227070186,0.04854012683332666
EEML,-0.026696014421710393,48.796643065618284,-0.8838303175647927
EFII,0.02360925423387738,28.5860361240374,0.7934255325914319
EFSC,0.01604321590508474,12.784506087439844,0.9094421120764262
EFUT,0.003967155621203888,3.0007460533207255,0.6119668315025509
EGAN,-0.008909921182416932,10.466091335040108,-0.7541618477530811
EGBN,0.0348876901003909,19.680422270245124,0.9552482331796238
EGHT,0.002126538214884536,7.9911737968126575,0.3538484811186514
EGLE,0.003028910137863343,3.9684367661997846,0.1982045214881239
EGLT,-0.005135916857546278,13.30740505753403,-0.27745581596084734
EGOV,0.00025179898554742087,17.719558535888037,0.030392521001777712
EGRX,0.1513247145439825,-44.370894974098675,0.8158104873344186
EGT,-0.0076179208143906125,6.995155012918945,-0.8878241221319785
EHTH,-0.030418742742138523,37.18305542226841,-0.5739963616172044
EIGI,0.0002607894789393069,14.83268411708737,0.014449476135836038
EIGR,-0.3868336504543127,342.18969185021024,-0.6344034138416498
ELGX,-0.006265095123734403,16.618791111398835,-0.5932895062472929
ELNK,0.00286182186729948,3.956862780831929,0.449904416235898
ELON,-0.0290882158808471,29.927150881631682,-0.855131604994716
ELOS,-0.001701572394064342,10.503342857570725,-0.27315802975372866
ELRC,-0.008554485829777407,16.592264142502415,-0.8413372983006113
ELSE,-0.0005327547243425064,4.202209505436498,-0.4997113766006861
ELTK,-0.0004677929382114207,1.5994584920045998,-0.2792013260194696
EMCB,-0.0007626800945788841,68.10234026854192,-0.08232743715183026
EMCF,0.0027251264563485237,22.029618694421764,0.5410475844715484
EMCG,-0.008071683148302955,27.309010762506308,-0.6316405040305872
EMCI,0.010863895193904525,15.777889371061116,0.9100795389592135
EMIF,-0.004207012089370307,33.36700157237527,-0.40727743268666455
EMITF,-0.05291514643379415,34.92520253339116,-0.8414777837787216
EMKR,0.002242797031550876,4.292063846303982,0.5789770686300031
EML,0.003489770995400237,14.643358595787141,0.5844838506980439
EMMS,-0.002119774439652959,2.8503571558270737,-0.6309445202508048
ENDP,0.03795055281780937,44.29336567278362,0.506876615219331
ENG,0.00036519687445208613,1.301580487606714,0.1256190925214579
ENOC,-0.014436098790958933,20.219483638611564,-0.7009091833028948
ENPH,-0.0017564926178804201,8.539908890101453,-0.1195621557458052
ENSG,0.02179386970844543,7.07449169228857,0.9289334794910821
ENT,0.0008006370723220667,11.47866922751027,0.0891013933089457
ENTA,0.019245882830209365,24.60457562560949,0.4776542952588876
ENTG,0.0053713476163133956,9.614896148481373,0.8201242779222151
ENZL,0.005293076531468423,33.204951496859884,0.46687897725449634
ENZN,4.531284229998441e-06,0.5191224884113776,0.011366897810556746
ENZY,-0.026503708878933194,26.69192683995997,-0.7258618507450663
EPAY,-0.002278260749729843,29.57639754421563,-0.19664011483810515
EPIQ,0.003207010405426204,12.544948509879118,0.401844719378172
EPRS,-0.05055832412097077,37.91363675354425,-0.8289782014046693
EPZM,-0.029262552667315478,37.347481904819546,-0.8071218938152545
EQFN,0.007524598234918117,2.1866732810692198,0.9509263584694345
EQIX,0.1690620658024664,138.5312889108072,0.845271575945164
ERIC,-0.0017442903772179495,11.429936226764523,-0.43456800842801524
ERIE,0.033689576539212646,61.81450562034947,0.8636743422723568
ERII,0.0014734564069620569,4.069015466742032,0.2162990436137723
